n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
6.940000000000000000e+02,5.450000000000000000e+03,8.870442708333333703e-01,4.896317469278971268e-02,4.880444590250650888e-02,1.587287902832038022e-04
7.680000000000000000e+02,5.376000000000000000e+03,8.750000000000000000e-01,4.898033040364583451e-02,4.880414886474609276e-02,1.761815388997417520e-04
9.980000000000000000e+02,5.146000000000000000e+03,8.375651041666666297e-01,4.902936909993489689e-02,4.880410919189453328e-02,2.252599080403636100e-04
1.024000000000000000e+03,5.120000000000000000e+03,8.333333333333333703e-01,4.903844553629557040e-02,4.880318298339843958e-02,2.352625528971308277e-04
1.280000000000000000e+03,4.864000000000000000e+03,7.916666666666666297e-01,4.909976882934570519e-02,4.880502624511718485e-02,2.947425842285203434e-04
1.435000000000000000e+03,4.709000000000000000e+03,7.664388020833333703e-01,4.914318644205729197e-02,4.880512644449869902e-02,3.380599975585929506e-04
1.536000000000000000e+03,4.608000000000000000e+03,7.500000000000000000e-01,4.915522537231445388e-02,4.880609919230143035e-02,3.491261800130235349e-04
1.792000000000000000e+03,4.352000000000000000e+03,7.083333333333333703e-01,4.922513071695963638e-02,4.880622660319010320e-02,4.189041137695331818e-04
2.048000000000000000e+03,4.096000000000000000e+03,6.666666666666666297e-01,4.929074096679687822e-02,4.880634663899739711e-02,4.843943277994811059e-04
2.065000000000000000e+03,4.079000000000000000e+03,6.638997395833333703e-01,4.929482727050780999e-02,4.880682576497395730e-02,4.880015055338526864e-04
2.304000000000000000e+03,3.840000000000000000e+03,6.250000000000000000e-01,4.935958048502604029e-02,4.880801086425781005e-02,5.515696207682302399e-04
2.560000000000000000e+03,3.584000000000000000e+03,5.833333333333333703e-01,4.941513112386067968e-02,4.880742492675781141e-02,6.077061971028682730e-04
2.816000000000000000e+03,3.328000000000000000e+03,5.416666666666666297e-01,4.947661107381184920e-02,4.880909678141275715e-02,6.675142923990920463e-04
2.969000000000000000e+03,3.175000000000000000e+03,5.167643229166666297e-01,4.952353541056315339e-02,4.880889790852864507e-02,7.146375020345083207e-04
3.072000000000000000e+03,3.072000000000000000e+03,5.000000000000000000e-01,4.954259948730468932e-02,4.880947240193685144e-02,7.331270853678378829e-04
3.327000000000000000e+03,2.817000000000000000e+03,4.584960937500000000e-01,4.960856781005859584e-02,4.880974248250325581e-02,7.988253275553400257e-04
3.583000000000000000e+03,2.561000000000000000e+03,4.168294270833333148e-01,4.967556076049804703e-02,4.881001739501952819e-02,8.655433654785188446e-04
3.839000000000000000e+03,2.305000000000000000e+03,3.751627604166666852e-01,4.975307159423827952e-02,4.881138305664062260e-02,9.416885375976569161e-04
4.095000000000000000e+03,2.049000000000000000e+03,3.334960937500000000e-01,4.982287241617838758e-02,4.881256968180338468e-02,1.010302734375002898e-03
4.271000000000000000e+03,1.873000000000000000e+03,3.048502604166666852e-01,4.988422393798828264e-02,4.881397603352864711e-02,1.070247904459635524e-03
4.351000000000000000e+03,1.793000000000000000e+03,2.918294270833333148e-01,4.988088887532551863e-02,4.881432062784830939e-02,1.066568247477209241e-03
4.607000000000000000e+03,1.537000000000000000e+03,2.501627604166666852e-01,4.997502415974934553e-02,4.881550470987956053e-02,1.159519449869785002e-03
4.863000000000000000e+03,1.281000000000000000e+03,2.084960937500000000e-01,5.005828018188476780e-02,4.881864446004231806e-02,1.239635721842449745e-03
