n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
3.072000000000000000e+03,3.072000000000000000e+03,5.000000000000000000e-01,1.330957010904947890e-01,1.047130238850911416e-01,2.838267720540364747e-02
3.327000000000000000e+03,2.817000000000000000e+03,4.584960937500000000e-01,1.416217905680338673e-01,1.051174280802408822e-01,3.650436248779298509e-02
3.583000000000000000e+03,2.561000000000000000e+03,4.168294270833333148e-01,1.521404337565104292e-01,1.055331710815429619e-01,4.660726267496746733e-02
3.839000000000000000e+03,2.305000000000000000e+03,3.751627604166666852e-01,1.671609161376953201e-01,1.060304534912109437e-01,6.113046264648437644e-02
4.095000000000000000e+03,2.049000000000000000e+03,3.334960937500000000e-01,1.881855916341145796e-01,1.068927942911783863e-01,8.129279734293619331e-02
4.271000000000000000e+03,1.873000000000000000e+03,3.048502604166666852e-01,2.054439239501953118e-01,1.071205576578776048e-01,9.832336629231770708e-02
4.351000000000000000e+03,1.793000000000000000e+03,2.918294270833333148e-01,2.154197804768880342e-01,1.072950073242187469e-01,1.081247731526692873e-01
4.607000000000000000e+03,1.537000000000000000e+03,2.501627604166666852e-01,2.586912129720052023e-01,1.088810434977213609e-01,1.498101694742838275e-01
4.863000000000000000e+03,1.281000000000000000e+03,2.084960937500000000e-01,3.192015848795572985e-01,1.105376729329427127e-01,2.086639119466145997e-01
5.119000000000000000e+03,1.025000000000000000e+03,1.668294270833333426e-01,4.074089701334635549e-01,1.139645375569661445e-01,2.934444325764974382e-01
5.375000000000000000e+03,7.690000000000000000e+02,1.251627604166666574e-01,5.170866821289062942e-01,1.170888010660807305e-01,3.999978810628255776e-01
5.631000000000000000e+03,5.130000000000000000e+02,8.349609375000000000e-02,6.463665364583333073e-01,1.251734049479166777e-01,5.211931315104165741e-01
5.639000000000000000e+03,5.050000000000000000e+02,8.219401041666667129e-02,6.475548706054687909e-01,1.258439585367838454e-01,5.217109120686849177e-01
