n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
4.863000000000000000e+03,1.281000000000000000e+03,2.084960937500000000e-01,5.829918263753255253e-02,5.678675384521484487e-02,1.512428792317707660e-03
5.119000000000000000e+03,1.025000000000000000e+03,1.668294270833333426e-01,5.837233174641927314e-02,5.678877970377604195e-02,1.583552042643231184e-03
5.375000000000000000e+03,7.690000000000000000e+02,1.251627604166666574e-01,5.849024403889974133e-02,5.679531453450521045e-02,1.694929504394530884e-03
5.631000000000000000e+03,5.130000000000000000e+02,8.349609375000000000e-02,5.861662953694661560e-02,5.680979003906250213e-02,1.806839497884113466e-03
5.639000000000000000e+03,5.050000000000000000e+02,8.219401041666667129e-02,5.858220926920573030e-02,5.680954182942708069e-02,1.772667439778649601e-03
5.647000000000000000e+03,4.970000000000000000e+02,8.089192708333332871e-02,5.859532012939452916e-02,5.681160481770833326e-02,1.783715311686195903e-03
5.655000000000000000e+03,4.890000000000000000e+02,7.958984375000000000e-02,5.858994852701823047e-02,5.681156565348307458e-02,1.778382873535155895e-03
5.663000000000000000e+03,4.810000000000000000e+02,7.828776041666667129e-02,5.858080800374348973e-02,5.681316986083984055e-02,1.767638142903649179e-03
5.671000000000000000e+03,4.730000000000000000e+02,7.698567708333332871e-02,5.861562957763671866e-02,5.681493631998697780e-02,1.800693257649740864e-03
5.679000000000000000e+03,4.650000000000000000e+02,7.568359375000000000e-02,5.860622456868489621e-02,5.681533864339192996e-02,1.790885925292966252e-03
5.687000000000000000e+03,4.570000000000000000e+02,7.438151041666667129e-02,5.862872924804687219e-02,5.681726125081380113e-02,1.811467997233071059e-03
5.695000000000000000e+03,4.490000000000000000e+02,7.307942708333332871e-02,5.862929585774739882e-02,5.681821085611979405e-02,1.811085001627604774e-03
5.703000000000000000e+03,4.410000000000000000e+02,7.177734375000000000e-02,5.864610290527343811e-02,5.682010396321614254e-02,1.825998942057295571e-03
5.711000000000000000e+03,4.330000000000000000e+02,7.047526041666667129e-02,5.865403035481770583e-02,5.682183481852213364e-02,1.832195536295572191e-03
5.719000000000000000e+03,4.250000000000000000e+02,6.917317708333332871e-02,5.864759877522786324e-02,5.682408854166666468e-02,1.823510233561198568e-03
5.727000000000000000e+03,4.170000000000000000e+02,6.787109375000000000e-02,5.865204010009765490e-02,5.682443847656250269e-02,1.827601623535152209e-03
5.735000000000000000e+03,4.090000000000000000e+02,6.656901041666667129e-02,5.865232849121093661e-02,5.682781168619791684e-02,1.824516805013019771e-03
5.743000000000000000e+03,4.010000000000000000e+02,6.526692708333332871e-02,5.867608032226562242e-02,5.682857564290364621e-02,1.847504679361976210e-03
5.751000000000000000e+03,3.930000000000000000e+02,6.396484375000000000e-02,5.867258911132812449e-02,5.683112284342448084e-02,1.841466267903643650e-03
5.759000000000000000e+03,3.850000000000000000e+02,6.266276041666667129e-02,5.866735585530599012e-02,5.683279876708984685e-02,1.834557088216143272e-03
5.767000000000000000e+03,3.770000000000000000e+02,6.136067708333333565e-02,5.869219614664713397e-02,5.683468780517578200e-02,1.857508341471351965e-03
5.775000000000000000e+03,3.690000000000000000e+02,6.005859375000000000e-02,5.868027903238932225e-02,5.683822021484374876e-02,1.842058817545573490e-03
5.783000000000000000e+03,3.610000000000000000e+02,5.875651041666666435e-02,5.870485178629557266e-02,5.684081929524739674e-02,1.864032491048175921e-03
