n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
3.072000000000000000e+03,3.072000000000000000e+03,5.000000000000000000e-01,1.329201385498046950e-01,1.045588155110677014e-01,2.836132303873699356e-02
3.327000000000000000e+03,2.817000000000000000e+03,4.584960937500000000e-01,1.414233388264974078e-01,1.049331400553385474e-01,3.649019877115886046e-02
3.583000000000000000e+03,2.561000000000000000e+03,4.168294270833333148e-01,1.519219767252604214e-01,1.053705627441406251e-01,4.655141398111979634e-02
3.839000000000000000e+03,2.305000000000000000e+03,3.751627604166666852e-01,1.669638275146484441e-01,1.058619837443033895e-01,6.110184377034505454e-02
4.095000000000000000e+03,2.049000000000000000e+03,3.334960937500000000e-01,1.879497711181640496e-01,1.064964848836262995e-01,8.145328623453775008e-02
4.271000000000000000e+03,1.873000000000000000e+03,3.048502604166666852e-01,2.053099294026692612e-01,1.069572301228841199e-01,9.835269927978514126e-02
4.351000000000000000e+03,1.793000000000000000e+03,2.918294270833333148e-01,2.151509714762369907e-01,1.071729044596354125e-01,1.079780670166015782e-01
4.607000000000000000e+03,1.537000000000000000e+03,2.501627604166666852e-01,2.589850341796874900e-01,1.084861048380533904e-01,1.504989293416341134e-01
4.863000000000000000e+03,1.281000000000000000e+03,2.084960937500000000e-01,3.192716512044270760e-01,1.103328470865885397e-01,2.089388041178385502e-01
5.119000000000000000e+03,1.025000000000000000e+03,1.668294270833333426e-01,4.071065185546874909e-01,1.132567535400390568e-01,2.938497650146484341e-01
5.375000000000000000e+03,7.690000000000000000e+02,1.251627604166666574e-01,5.170051513671874988e-01,1.163709228515625027e-01,4.006342285156250238e-01
5.631000000000000000e+03,5.130000000000000000e+02,8.349609375000000000e-02,6.470301961263020818e-01,1.234375071207682306e-01,5.235926890055337957e-01
5.639000000000000000e+03,5.050000000000000000e+02,8.219401041666667129e-02,6.484658162434895345e-01,1.235425526936849011e-01,5.249232635498046751e-01
