n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
3.957000000000000000e+03,2.187000000000000000e+03,3.559570312500000000e-01,1.107422353108723917e-01,1.086094268798828144e-01,2.132808430989577286e-03
4.061000000000000000e+03,2.083000000000000000e+03,3.390299479166666852e-01,1.108631215413411475e-01,1.086876225789387973e-01,2.175498962402350189e-03
4.165000000000000000e+03,1.979000000000000000e+03,3.221028645833333148e-01,1.110510040283203131e-01,1.087685938517252565e-01,2.282410176595056628e-03
4.269000000000000000e+03,1.875000000000000000e+03,3.051757812500000000e-01,1.112035746256510443e-01,1.088617329915364529e-01,2.341841634114591453e-03
4.373000000000000000e+03,1.771000000000000000e+03,2.882486979166666852e-01,1.113681935628255265e-01,1.089700108846028692e-01,2.398182678222657294e-03
4.477000000000000000e+03,1.667000000000000000e+03,2.713216145833333148e-01,1.115459849039713569e-01,1.090719472249348926e-01,2.474037679036464321e-03
4.570000000000000000e+03,1.574000000000000000e+03,2.561848958333333148e-01,1.117013570149739538e-01,1.091805664062499986e-01,2.520790608723955106e-03
4.581000000000000000e+03,1.563000000000000000e+03,2.543945312500000000e-01,1.116971618652343734e-01,1.091944285074869792e-01,2.502733357747394249e-03
4.685000000000000000e+03,1.459000000000000000e+03,2.374674479166666574e-01,1.120270996093749999e-01,1.093258290608723898e-01,2.701270548502610058e-03
4.789000000000000000e+03,1.355000000000000000e+03,2.205403645833333426e-01,1.121381001790364568e-01,1.094700510660807230e-01,2.668049112955733770e-03
4.894000000000000000e+03,1.250000000000000000e+03,2.034505208333333426e-01,1.124591552734375000e-01,1.096335021972656282e-01,2.825653076171871780e-03
4.998000000000000000e+03,1.146000000000000000e+03,1.865234375000000000e-01,1.126937896728515687e-01,1.098116078694661435e-01,2.882181803385425178e-03
5.102000000000000000e+03,1.042000000000000000e+03,1.695963541666666574e-01,1.128928120930989543e-01,1.100029876708984444e-01,2.889824422200509835e-03
5.206000000000000000e+03,9.380000000000000000e+02,1.526692708333333426e-01,1.131814066569010457e-01,1.102091664632161433e-01,2.972240193684902443e-03
5.299000000000000000e+03,8.450000000000000000e+02,1.375325520833333426e-01,1.134803039550781184e-01,1.104354349772135452e-01,3.044868977864573223e-03
5.310000000000000000e+03,8.340000000000000000e+02,1.357421875000000000e-01,1.136173288981119772e-01,1.104628855387369823e-01,3.154443359374994871e-03
5.414000000000000000e+03,7.300000000000000000e+02,1.188151041666666713e-01,1.139056772867838574e-01,1.107439707438151039e-01,3.161706542968753531e-03
5.518000000000000000e+03,6.260000000000000000e+02,1.018880208333333287e-01,1.142953745524088599e-01,1.110482259114583398e-01,3.247148640950520138e-03
5.622000000000000000e+03,5.220000000000000000e+02,8.496093750000000000e-02,1.148407704671223911e-01,1.114101074218750015e-01,3.430663045247389631e-03
5.635000000000000000e+03,5.090000000000000000e+02,8.284505208333332871e-02,1.148621409098307261e-01,1.114576761881510419e-01,3.404464721679684169e-03
5.639000000000000000e+03,5.050000000000000000e+02,8.219401041666667129e-02,1.148024709065755267e-01,1.114729756673177030e-01,3.329495239257823647e-03
5.643000000000000000e+03,5.010000000000000000e+02,8.154296875000000000e-02,1.149128733317057310e-01,1.114903310139973985e-01,3.422542317708332504e-03
5.647000000000000000e+03,4.970000000000000000e+02,8.089192708333332871e-02,1.149284342447916690e-01,1.115040812174479118e-01,3.424353027343757239e-03
