n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
3.583000000000000000e+03,2.561000000000000000e+03,4.168294270833333148e-01,5.783491465250650831e-02,5.678137766520182511e-02,1.053536987304683203e-03
3.839000000000000000e+03,2.305000000000000000e+03,3.751627604166666852e-01,5.793666280110677108e-02,5.678181457519531489e-02,1.154848225911456194e-03
4.095000000000000000e+03,2.049000000000000000e+03,3.334960937500000000e-01,5.797967631022135637e-02,5.678272247314453125e-02,1.196953837076825122e-03
4.271000000000000000e+03,1.873000000000000000e+03,3.048502604166666852e-01,5.808174845377604006e-02,5.678361155192056947e-02,1.298136901855470593e-03
4.351000000000000000e+03,1.793000000000000000e+03,2.918294270833333148e-01,5.807342122395833112e-02,5.678340606689453313e-02,1.290015157063797990e-03
4.607000000000000000e+03,1.537000000000000000e+03,2.501627604166666852e-01,5.815500844319661244e-02,5.678442738850911220e-02,1.370581054687500244e-03
4.863000000000000000e+03,1.281000000000000000e+03,2.084960937500000000e-01,5.829514109293619517e-02,5.678631490071614496e-02,1.508826192220050211e-03
5.119000000000000000e+03,1.025000000000000000e+03,1.668294270833333426e-01,5.837082061767578239e-02,5.678919982910156372e-02,1.581620788574218672e-03
5.375000000000000000e+03,7.690000000000000000e+02,1.251627604166666574e-01,5.848773040771484272e-02,5.679567159016927352e-02,1.692058817545569194e-03
5.631000000000000000e+03,5.130000000000000000e+02,8.349609375000000000e-02,5.861610717773437645e-02,5.681002858479817369e-02,1.806078592936202765e-03
5.639000000000000000e+03,5.050000000000000000e+02,8.219401041666667129e-02,5.858055013020833229e-02,5.681020253499349110e-02,1.770347595214841196e-03
5.647000000000000000e+03,4.970000000000000000e+02,8.089192708333332871e-02,5.859416961669922097e-02,5.681176300048828426e-02,1.782406616210936712e-03
5.655000000000000000e+03,4.890000000000000000e+02,7.958984375000000000e-02,5.859095560709635248e-02,5.681215515136718575e-02,1.778800455729166730e-03
5.663000000000000000e+03,4.810000000000000000e+02,7.828776041666667129e-02,5.858088175455729296e-02,5.681292266845703459e-02,1.767959086100258370e-03
5.671000000000000000e+03,4.730000000000000000e+02,7.698567708333332871e-02,5.861545511881510739e-02,5.681562601725260314e-02,1.799829101562504252e-03
