n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.679000000000000000e+03,4.650000000000000000e+02,7.568359375000000000e-02,1.711857004801432269e-01,1.781883412679036438e-01,-7.002640787760416874e-03
5.687000000000000000e+03,4.570000000000000000e+02,7.438151041666667129e-02,1.727433085123697976e-01,1.784888651529947801e-01,-5.745556640624982503e-03
5.695000000000000000e+03,4.490000000000000000e+02,7.307942708333332871e-02,1.725207010904948046e-01,1.788288625081380090e-01,-6.308161417643204372e-03
5.703000000000000000e+03,4.410000000000000000e+02,7.177734375000000000e-02,1.728425821940104135e-01,1.791994628906249942e-01,-6.356880696614580772e-03
5.711000000000000000e+03,4.330000000000000000e+02,7.047526041666667129e-02,1.725648223876952991e-01,1.795548400878906325e-01,-6.990017700195333417e-03
5.719000000000000000e+03,4.250000000000000000e+02,6.917317708333332871e-02,1.733536743164062477e-01,1.798977661132812600e-01,-6.544091796875012301e-03
5.727000000000000000e+03,4.170000000000000000e+02,6.787109375000000000e-02,1.731966328938802091e-01,1.802277669270833382e-01,-7.031134033203129130e-03
5.735000000000000000e+03,4.090000000000000000e+02,6.656901041666667129e-02,1.743610961914062452e-01,1.805832092285156176e-01,-6.222113037109372469e-03
5.743000000000000000e+03,4.010000000000000000e+02,6.526692708333332871e-02,1.743967671712239598e-01,1.809488087972005166e-01,-6.552041625976556816e-03
5.751000000000000000e+03,3.930000000000000000e+02,6.396484375000000000e-02,1.752429300944010337e-01,1.813426045735677117e-01,-6.099674479166677932e-03
5.759000000000000000e+03,3.850000000000000000e+02,6.266276041666667129e-02,1.749651346842447941e-01,1.817327575683593821e-01,-6.767622884114588011e-03
5.767000000000000000e+03,3.770000000000000000e+02,6.136067708333333565e-02,1.758946065266926984e-01,1.821212758382161345e-01,-6.226669311523436168e-03
5.775000000000000000e+03,3.690000000000000000e+02,6.005859375000000000e-02,1.761857014973958468e-01,1.824898783365885291e-01,-6.304176839192682236e-03
5.783000000000000000e+03,3.610000000000000000e+02,5.875651041666666435e-02,1.769321716308593639e-01,1.828656168619791633e-01,-5.933445231119799379e-03
5.791000000000000000e+03,3.530000000000000000e+02,5.745442708333333565e-02,1.766176127115885452e-01,1.832399576822916765e-01,-6.622344970703131217e-03
5.799000000000000000e+03,3.450000000000000000e+02,5.615234375000000000e-02,1.768798543294270720e-01,1.836484720865885489e-01,-6.768617757161476955e-03
5.807000000000000000e+03,3.370000000000000000e+02,5.485026041666666435e-02,1.780622070312500027e-01,1.840938720703124976e-01,-6.031665039062494849e-03
5.815000000000000000e+03,3.290000000000000000e+02,5.354817708333333565e-02,1.779321278889973990e-01,1.844852803548177045e-01,-6.553152465820305528e-03
5.823000000000000000e+03,3.210000000000000000e+02,5.224609375000000000e-02,1.780705057779947975e-01,1.848871948242187535e-01,-6.816689046223955994e-03
5.831000000000000000e+03,3.130000000000000000e+02,5.094401041666666435e-02,1.786152343749999871e-01,1.853198791503906373e-01,-6.704644775390650180e-03
5.839000000000000000e+03,3.050000000000000000e+02,4.964192708333333565e-02,1.793394816080729204e-01,1.857248942057291574e-01,-6.385412597656237033e-03
5.847000000000000000e+03,2.970000000000000000e+02,4.833984375000000000e-02,1.798872477213541710e-01,1.861526580810546894e-01,-6.265410359700518406e-03
5.855000000000000000e+03,2.890000000000000000e+02,4.703776041666666435e-02,1.796766967773437418e-01,1.865612996419270808e-01,-6.884602864583339032e-03
5.863000000000000000e+03,2.810000000000000000e+02,4.573567708333333565e-02,1.804565958658854163e-01,1.869899098714192798e-01,-6.533314005533863433e-03
5.871000000000000000e+03,2.730000000000000000e+02,4.443359375000000000e-02,1.809998036702474000e-01,1.874179097493489654e-01,-6.418106079101565387e-03
