n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.839000000000000000e+03,3.050000000000000000e+02,4.964192708333333565e-02,9.564700215657552518e-02,9.354474487304687003e-02,2.102257283528655152e-03
5.847000000000000000e+03,2.970000000000000000e+02,4.833984375000000000e-02,9.571211242675781161e-02,9.354797414143879719e-02,2.164138285319014421e-03
5.855000000000000000e+03,2.890000000000000000e+02,4.703776041666666435e-02,9.566228637695312065e-02,9.355277201334635806e-02,2.109514363606762588e-03
5.863000000000000000e+03,2.810000000000000000e+02,4.573567708333333565e-02,9.570379791259765734e-02,9.355541432698567805e-02,2.148383585611979285e-03
5.871000000000000000e+03,2.730000000000000000e+02,4.443359375000000000e-02,9.572887878417968288e-02,9.356301167805990138e-02,2.165867106119781504e-03
5.879000000000000000e+03,2.650000000000000000e+02,4.313151041666666435e-02,9.573968505859374589e-02,9.357188008626302067e-02,2.167804972330725222e-03
5.887000000000000000e+03,2.570000000000000000e+02,4.182942708333333565e-02,9.578618469238281419e-02,9.358177083333332757e-02,2.204413859049486613e-03
5.895000000000000000e+03,2.490000000000000000e+02,4.052734375000000000e-02,9.581308593750000047e-02,9.359295552571614274e-02,2.220130411783857727e-03
5.903000000000000000e+03,2.410000000000000000e+02,3.922526041666666435e-02,9.585062662760417129e-02,9.360422871907551901e-02,2.246397908528652287e-03
5.911000000000000000e+03,2.330000000000000000e+02,3.792317708333333565e-02,9.582260437011719256e-02,9.362001241048177602e-02,2.202591959635416541e-03
5.919000000000000000e+03,2.250000000000000000e+02,3.662109375000000000e-02,9.587176717122396219e-02,9.363977101643880530e-02,2.231996154785156894e-03
5.927000000000000000e+03,2.170000000000000000e+02,3.531901041666666435e-02,9.591949920654296857e-02,9.366344299316406441e-02,2.256056213378904163e-03
5.935000000000000000e+03,2.090000000000000000e+02,3.401692708333333565e-02,9.597208964029947664e-02,9.369013875325521434e-02,2.281950887044262299e-03
